,genre
1705,http://fr.dbpedia.org/resource/Chanson_à_texte
1706,pop-rock variétés
1707,"Ndombolo, rumba odemba, soukous"
1708,http://fr.dbpedia.org/resource/Musique_d'anime
1709,http://fr.dbpedia.org/resource/Mutant_disco
1710,Voix Féminine pour la Liberté et L’Indépendance Du Sahara Occidental
1711,http://fr.dbpedia.org/resource/Chanson_napolitaine
1712,Viking/folk metal
1713,M'saama
1714,accordéon non traditionnel expérimental
1715,exclusivement acoustique
1716,http://fr.dbpedia.org/resource/Nouveaux_Romantiques
1717,"Variétés, pop, jazz, rock"
1718,http://fr.dbpedia.org/resource/Fantezi_Müzik
1719,http://fr.dbpedia.org/resource/Türk_Halk_Müziği
1720,http://fr.dbpedia.org/resource/Idole_japonaise
1721,http://fr.dbpedia.org/resource/Bossa-nova
1722,"Pop, romantique"
1723,http://fr.dbpedia.org/resource/Merengue
1724,http://fr.dbpedia.org/resource/Pachanga
1725,"Post-Rock, Musique de film,"
1726,Musique traditionnelle
1727,House
1728,"K-pop, Rap, hip-hop , Dance"
1729,http://fr.dbpedia.org/resource/Afro-beat
1730,http://fr.dbpedia.org/resource/NYHC
1731,Séga mauricien
1732,"Electro, pop"
1733,Rap
1734,http://fr.dbpedia.org/resource/Gothic_rock
1735,http://fr.dbpedia.org/resource/NDW
1736,http://fr.dbpedia.org/resource/Acoustic_rock
1737,chansons patriotiques
1738,Œuvres chorales
1739,http://fr.dbpedia.org/resource/Rock_Kabyle
1740,http://fr.dbpedia.org/resource/Opéra_comique
1741,"Rock, chanson française"
1742,"Junkanoo, dance, hip-hop, rap"
1743,chanson kabyle
1744,http://fr.dbpedia.org/resource/Percussions_corporelles
1745,http://fr.dbpedia.org/resource/Danse_bretonne
1746,http://fr.dbpedia.org/resource/Nouvelle_Vague_(musique)
1747,http://fr.dbpedia.org/resource/Musique_brésilienne_populaire
1748,• mainstream
1749,• rockabilly
1750,"Rap East Coast, rap underground"
1751,"Electro house, house, vocal house"
1752,http://fr.dbpedia.org/resource/Soundtrack_music
1753,Folk médiéval celtique
1754,http://fr.dbpedia.org/resource/Chanson_de_révolte
1755,http://fr.dbpedia.org/resource/Cadence-Lypso
1756,Jazz et variété
1757,http://fr.dbpedia.org/resource/Country-rock
1758,http://fr.dbpedia.org/resource/Outlaw_country
1759,http://fr.dbpedia.org/resource/Honky_tonk
1760,http://fr.dbpedia.org/resource/Chanson_kabyle
1761,http://fr.dbpedia.org/resource/Blues_touareg
1762,http://fr.dbpedia.org/resource/Houzi
1763,http://fr.dbpedia.org/resource/Gnawi
1764,Ethno-pop
1765,http://fr.dbpedia.org/resource/Hillbilly
1766,http://fr.dbpedia.org/resource/Rockgrass
1767,http://fr.dbpedia.org/resource/Dubstyle
1768,http://fr.dbpedia.org/resource/AfroPop
1769,http://fr.dbpedia.org/resource/Cyber_Metal
1770,http://fr.dbpedia.org/resource/Zef_(culture)
1771,http://fr.dbpedia.org/resource/Reprise
1772,Art in situ
1773,Installation interactive
1774,Installation sonore
1775,Performance sonore
1776,"Dancehall reggae, ragga dancehall, musique de variétés, reggae, zouk, électro, freestyle"
1777,http://fr.dbpedia.org/resource/Musique_religieuse
1778,http://fr.dbpedia.org/resource/Synthese
1779,"Musique électronique,"
1780,"indie pop, folk"
1781,Chanson/Americana/Autre
1782,Musique Classique
1783,chanson française « à texte »
1784,http://fr.dbpedia.org/resource/Musique_kabyle
1785,"Vocaliste contemporaine, jazz contemporain, soul, pop, musique du monde"
1786,http://fr.dbpedia.org/resource/Ghazal
1787,http://fr.dbpedia.org/resource/Porn_grind
1788,Danse néo-classique
1789,http://fr.dbpedia.org/resource/Musique_de_jeux_vidéo
1790,http://fr.dbpedia.org/resource/Musique_Tzigane
1791,bachata
1792,http://fr.dbpedia.org/resource/Musique_de_l'Inde_du_Nord
1793,http://fr.dbpedia.org/resource/Vispop
1794,Nu jazz
1795,http://fr.dbpedia.org/resource/Frevo
1796,http://fr.dbpedia.org/resource/Baião_(musique)
1797,http://fr.dbpedia.org/resource/Métal_symphonique
1798,"Electro Rock, synthpop, rock industriel, Dance Rock, alternative dance, post-punk, pop rock"
1799,http://fr.dbpedia.org/resource/Moyen_Âge
1800,http://fr.dbpedia.org/resource/Rock_pop
1801,http://fr.dbpedia.org/resource/Lyrics
1802,"Hip-hop alternatif, rap underground rap experimental"
1803,http://fr.dbpedia.org/resource/Rock_punk
1804,"Doom metal , death mélodique, progressive death metal"
1805,"chanson française, pop"
1806,http://fr.dbpedia.org/resource/Morna
1807,http://fr.dbpedia.org/resource/Milonga_pampeana
1808,"Dirty south, rap hardcore, gangsta rap
rap experimental"
1809,"Metalcore, hardcore mélodique, post-hardcore"
1810,http://fr.dbpedia.org/resource/Nouvelle_Vague
1811,http://fr.dbpedia.org/resource/Musique_Électronique_(musique)
1812,"metal, jazz et funk"
1813,http://fr.dbpedia.org/resource/Vignette
1814,http://fr.dbpedia.org/resource/Raï'n'B
1815,http://fr.dbpedia.org/resource/Symphonic_black_metal
1816,"Dub, lover's rock, raggae"
1817,"Hip-hop alternatif, hip-hop expérimental, hip-hop industriel, rap hardcore"
1818,http://fr.dbpedia.org/resource/Musique_populaire_portugaise
1819,http://fr.dbpedia.org/resource/Jazz(musique)
1820,"Chanson polyphonique, motet, air de cour"
1821,Musique médiévale
1822,Musique médiévale et de la Renaissance
1823,http://fr.dbpedia.org/resource/Glitch_(musique)
1824,http://fr.dbpedia.org/resource/Mashup_(musique)
1825,http://fr.dbpedia.org/resource/Kayokyoku
1826,http://fr.dbpedia.org/resource/Hantologie
1827,http://fr.dbpedia.org/resource/Rhythm_&_Blues
1828,http://fr.dbpedia.org/resource/Variétés
1829,http://fr.dbpedia.org/resource/Power_métal
1830,Post-punk
1831,http://fr.dbpedia.org/resource/Music_kabyle
1832,"Pop, bossa nova, jazz"
1833,Compas direct
1834,http://fr.dbpedia.org/resource/Drame_(théâtre)
1835,http://fr.dbpedia.org/resource/Musique_en_français
1836,http://fr.dbpedia.org/resource/Techno_Hardcore
1837,Indie / Folk
1838,http://fr.dbpedia.org/resource/Jungle
1839,http://fr.dbpedia.org/resource/Old_School_Hardcore
1840,http://fr.dbpedia.org/resource/Old_School_Rave
1841,http://fr.dbpedia.org/resource/Copla
1842,hardcore et gabber
1843,Hip-hop alternatif
1844,http://fr.dbpedia.org/resource/Miami_bass
1845,"Hard trance, NRG, hard dance, tech trance, tech dance"
1846,"rhythm and blues,"
1847,"Reggaeton, rap, R'n'B, rock"
1848,variété française
1849,http://fr.dbpedia.org/resource/Industrial_metal
1850,"Drum and Bass, Musique électronique, Mid-Fi Synth-wave, Slow-motion Funk"
1851,http://fr.dbpedia.org/resource/Early_hardcore
1852,"rock, pop"
1853,"Electroswing, jazz, nu jazz, swing, cabaret"
1854,"Metal, funk"
1855,"Unblack metal, metal chrétien, bunker metal"
1856,http://fr.dbpedia.org/resource/Musique_des_Antilles_françaises
1857,http://fr.dbpedia.org/resource/Cadence_Lypso
1858,Duo Humorythmique ou Drumoristique
1859,http://fr.dbpedia.org/resource/DJ
1860,"Afropop, fusion, musique traditionnelle du Mozambique"
1861,http://fr.dbpedia.org/resource/Banda_(musique)
1862,http://fr.dbpedia.org/resource/Industrial
1863,"opérette, chansons populaires,musique de film"
1864,http://fr.dbpedia.org/resource/Modern_jazz
1865,folk alternatif
1866,Death technique mélodique chrétien
1867,"Pop, musique instrumentale pour la télévision"
1868,"Post-hardcore, metalcore, melodic hardcore, pop punk, alternative rock, emo, rap"
1869,http://fr.dbpedia.org/resource/Récital
1870,musique de film
1871,"Cold-wave, goth-rock"
1872,[Fingerstyle]
1873,http://fr.dbpedia.org/resource/Death_Metal_(musique)
1874,Country gospel
1875,"Hillbilly blues,"
1876,Hillbilly boogie et
1877,P-pop
1878,Pop psychédélique
1879,"Pop, europop et disco"
1880,http://fr.dbpedia.org/resource/Deep_soul
1881,http://fr.dbpedia.org/resource/Cello_rock
1882,biographie
1883,http://fr.dbpedia.org/resource/Onnagata
1884,"Rhythm and blues, musique orchestrale, soul, funk, easy listening"
1885,http://fr.dbpedia.org/resource/Black_metal_ambiant
1886,http://fr.dbpedia.org/resource/Guaracha
1887,http://fr.dbpedia.org/resource/Metal_expérimental
1888,http://fr.dbpedia.org/resource/France
1889,"Chanson française, variété, rock"
1890,http://fr.dbpedia.org/resource/Revue_(théâtre)
1891,http://fr.dbpedia.org/resource/Chanteur_de_Playback
1892,http://fr.dbpedia.org/resource/Two-Tone
1893,"Heavy metal, speed metal, black metal"
1894,http://fr.dbpedia.org/resource/Metal_Progressif
1895,http://fr.dbpedia.org/resource/Jazz_modal
1896,Jazz :
1897,http://fr.dbpedia.org/resource/Skatecore
1898,Musique concrète et électroacoustique
1899,http://fr.dbpedia.org/resource/Ballet
1900,http://fr.dbpedia.org/resource/Musique_Expérimentale
1901,"Rock progressif, glam rock, heavy metal, hard rock, pop rock, arena rock, rock psychédélique et blues rock"
1902,"Funk rock, rock alternatif et fusion"
1903,http://fr.dbpedia.org/resource/Rap_alternatif
1904,reggae
1905,Horror punk
1906,Punk hardcore
1907,http://fr.dbpedia.org/resource/Neo_classical
1908,"Black metal symphonique, gothic metal"
1909,"Metal alternatif, gothic rock"
1910,http://fr.dbpedia.org/resource/Türkü
1911,Reggae
1912,http://fr.dbpedia.org/resource/Musique_acousmatique
1913,"Heavy metal, punk hardcore rapcore metalcorecrossover thrash"
1914,http://fr.dbpedia.org/resource/Memphis_soul
1915,"Opéras, ballets"
1916,Death metal
1917,Metal progressif
1918,"Skiffle, rock 'n' roll, pop, gospel,"
1919,http://fr.dbpedia.org/resource/Tin_Pan_Alley
1920,"Hard rock, heavy metal, glam metal"
1921,http://fr.dbpedia.org/resource/Chanson_italienne
1922,http://fr.dbpedia.org/resource/Stride
1923,Chanson poétique
1924,http://fr.dbpedia.org/resource/Folk_progressif
1925,http://fr.dbpedia.org/resource/Tropicalisme
1926,"Soul, rhythm and blues"
1927,Bande originale de film et de jeux vidéo
1928,"Variété Française, chansons à texte"
1929,http://fr.dbpedia.org/resource/Chanson_enfantine
1930,romantique
1931,http://fr.dbpedia.org/resource/P-funk
1932,http://fr.dbpedia.org/resource/Pop_prog
1933,"Trance, techno, electronica, , , Pop, Soul, Blues, Rock alternatif"
1934,http://fr.dbpedia.org/resource/Métissage_culturel
1935,"Post-punk, rock gothique, indie, rock, garage rock"
1936,Hard rock
1937,"Musique classique symphonique, concertante, et opéras"
1938,"R&B, Dance"
1939,http://fr.dbpedia.org/resource/Qawwalî
1940,"http://fr.dbpedia.org/resource/Chansons_poétiques,_chansons_populaires,_chansons_de_révolte"
1941,"variété italienne, jazz, easy listening"
1942,http://fr.dbpedia.org/resource/World-fusion
1943,"metal néo-classique, hard rock, metal instrumental, jazz fusion, heavy metal, shred, metal progressif"
1944,"Heavy metal, hard rock, funky, une grande influence blues"
1945,Bel canto et
1946,"Thrash metal, technical thrash metal, death metal"
1947,"Afropop, afrobeat et musiques du monde"
1948,http://fr.dbpedia.org/resource/Rap_engagé
1949,http://fr.dbpedia.org/resource/Metal_extreme
1950,http://fr.dbpedia.org/resource/Speed_mélodique
1951,"Crossover thrash, thrash metal, punk hardcore, funk metal, skate punk"
1952,http://fr.dbpedia.org/resource/Buto
1953,http://fr.dbpedia.org/resource/Paisley_Underground
1954,"pop-folk, rock"
1955,http://fr.dbpedia.org/resource/Art_rock_(musique)
1956,http://fr.dbpedia.org/resource/Chant_lyrique
1957,http://fr.dbpedia.org/resource/Mbalax
1958,http://fr.dbpedia.org/resource/Hörspeil
1959,http://fr.dbpedia.org/resource/Performance_sonore
1960,http://fr.dbpedia.org/resource/Installation_sonore
1961,http://fr.dbpedia.org/resource/Musique_hip-hop
1962,"R&B, soul et gospel"
1963,"RnB, pop,Hip-hop,hip-hop soul"
1964,"Black metal, thrash metal, viking metal"
1965,http://fr.dbpedia.org/resource/Rap_belge
1966,"Rock, country rock, rock wagnérien, rock progressif, rock 'n' roll et pop"
1967,http://fr.dbpedia.org/resource/Funk-rock
1968,musique contemporaine
1969,http://fr.dbpedia.org/resource/Oi
1970,http://fr.dbpedia.org/resource/Shibuya-Kei
1971,http://fr.dbpedia.org/resource/Musique_traditionnelle_irlandaise
1972,http://fr.dbpedia.org/resource/Glitch
1973,http://fr.dbpedia.org/resource/Drone_music
1974,http://fr.dbpedia.org/resource/Clubbing
1975,http://fr.dbpedia.org/resource/Neue_Deutsche_Todeskunst
1976,http://fr.dbpedia.org/resource/Electrogoth
1977,de la période contemporaine
1978,http://fr.dbpedia.org/resource/Space_Rock
1979,http://fr.dbpedia.org/resource/Musique_Contemporaine
1980,"Variété francophone, variété internationale, pop."
1981,"Trip hop, britpop, hip-hop, rock, pop, electronica et Indie-Rock"
1982,http://fr.dbpedia.org/resource/Handsup
1983,http://fr.dbpedia.org/resource/Euro-trance
1984,Reggae roots
1985,http://fr.dbpedia.org/resource/Cold-wave
1986,Drum and bass
1987,Dubstep
1988,rock
1989,http://fr.dbpedia.org/resource/Bande_originale
1990,"Mbaqanga, afro-pop, Pop rock"
1991,http://fr.dbpedia.org/resource/Rock_allemand
1992,http://fr.dbpedia.org/resource/Nova_Cançó
1993,http://fr.dbpedia.org/resource/Electro_urban
1994,http://fr.dbpedia.org/resource/Dance_musique
1995,"Au début : Gothic rock, Darkwave, Neue Deutsche Todeskunst. Plus tard : Gothic metal, Symphonic metal"
1996,Metal symphonique
1997,"Soul, pop, R&B"
1998,http://fr.dbpedia.org/resource/Mambo_(musique)
1999,"Flamenco, musique tzigane, rumba catalane"
2000,http://fr.dbpedia.org/resource/Rock_bruitiste
2001,http://fr.dbpedia.org/resource/Néo-métal
2002,http://fr.dbpedia.org/resource/B.O.F.
2003,http://fr.dbpedia.org/resource/Oi!_wave
2004,"Variété française, disco"
2005,http://fr.dbpedia.org/resource/Voix_(instrument)
2006,"Rock, folk, blues, variétés"
2007,http://fr.dbpedia.org/resource/Autruche_Core
2008,"New musette, jazz, tango"
2009,"Trance , electro, nu-jazz, alternatif"
2010,http://fr.dbpedia.org/resource/Southern_Rock
2011,http://fr.dbpedia.org/resource/Chanson_occitane
2012,http://fr.dbpedia.org/resource/Musique_Traditionnelle
2013,http://fr.dbpedia.org/resource/Hard_trance
2014,http://fr.dbpedia.org/resource/Electronic_dance_music
2015,http://fr.dbpedia.org/resource/Korean_metal
2016,http://fr.dbpedia.org/resource/Korean_rock
2017,"Nu metal, thrash metal, groove metal, death metal, punk hardcore"
2018,"Rap East Coast, latin rap"
2019,http://fr.dbpedia.org/resource/Neo-prog
2020,"Rock, garage rock revival"
2021,http://fr.dbpedia.org/resource/Mod_revival
2022,"indie, pop-rock"
2023,http://fr.dbpedia.org/resource/Blues_pop_roots_singer_song_writing
2024,http://fr.dbpedia.org/resource/Pop_alternative
2025,"Métal, Rock, Classique, Blues, Música Popular Brasileira"
2026,"R&B, soul , jazz, smooth jazz"
2027,http://fr.dbpedia.org/resource/Hip-pop
2028,http://fr.dbpedia.org/resource/Jazz-pop
2029,"Indie rock, folk, alternative country"
2030,http://fr.dbpedia.org/resource/Ghetto_house
2031,"French mandopop, variété, pop"
2032,http://fr.dbpedia.org/resource/Punk
2033,http://fr.dbpedia.org/resource/Éclectique
2034,http://fr.dbpedia.org/resource/Metal
2035,http://fr.dbpedia.org/resource/Bourdon_(musique)
2036,"Metal alternatif, hard rock, rock chrétien, post-grunge, nu metal, rock alternatif"
2037,"Musique traditionnelle, rock, rock progressif et folk"
2038,"Autres formes de musiques électroniques incluant hardstyle, hardcore, trance..."
2039,http://fr.dbpedia.org/resource/Post-metal
2040,http://fr.dbpedia.org/resource/Pop_rock_dans_le_début_de_sa_carrière_et_vire_ensuite_plus_électro_et_moins_pop.
2041,"Classical crossover, classique, celtique, pop"
2042,Folklore
2043,Boléros
2044,Flamenco
2045,jazz et variété
2046,http://fr.dbpedia.org/resource/Trance_music
2047,"Rap, R&B et de Raï'n'B"
2048,http://fr.dbpedia.org/resource/Assiko
2049,http://fr.dbpedia.org/resource/Afro-folk
2050,Pop/ Electro
2051,"Soul, musique acoustique, pop."
2052,humour
2053,"Rap, RnB"
2054,http://fr.dbpedia.org/resource/Dark_Wave
2055,Guitar solo
2056,http://fr.dbpedia.org/resource/West_Coast
2057,"Pop-rock, teen-pop, dance-pop"
2058,http://fr.dbpedia.org/resource/Dodécaphonisme
2059,http://fr.dbpedia.org/resource/Sérialisme
2060,http://fr.dbpedia.org/resource/Musique_tonale
2061,http://fr.dbpedia.org/resource/Dub_music
2062,http://fr.dbpedia.org/resource/Livetronica
2063,"Folk-pop moderne, alternatif"
2064,http://fr.dbpedia.org/resource/Métal_Néo-Classique_(musique)
2065,http://fr.dbpedia.org/resource/Métal_symphonique_(musique)
2066,opéra-bouffe
2067,Variété internationale
2068,http://fr.dbpedia.org/resource/UK_funky
2069,"Nu metal, électro-metal"
2070,http://fr.dbpedia.org/resource/Funeral_doom_metal
2071,"Dirty south, gangsta rap, rap hardcore"
2072,Klezmer-hip hop
2073,vocaliste et musicien
2074,http://fr.dbpedia.org/resource/Barbershop
2075,http://fr.dbpedia.org/resource/Indie_punk
2076,http://fr.dbpedia.org/resource/Punk_chrétien
2077,http://fr.dbpedia.org/resource/Hard-core
2078,http://fr.dbpedia.org/resource/Close_harmony
2079,http://fr.dbpedia.org/resource/Pop/rock/acoustique
2080,http://fr.dbpedia.org/resource/Rock_russe
2081,http://fr.dbpedia.org/resource/Trap_(genre_musical)
2082,http://fr.dbpedia.org/resource/Rock_Punk_Nu-Jazz_(homonymie)
2083,http://fr.dbpedia.org/resource/Gharnati
2084,http://fr.dbpedia.org/resource/Pirate_metal
2085,http://fr.dbpedia.org/resource/Afrikaans
2086,"Rock, punk, new wave, garage rock, psychédélique"
2087,"Rock indépendant, noise-rock"
2088,http://fr.dbpedia.org/resource/Breakbeat_Hardcore
2089,http://fr.dbpedia.org/resource/Soca
2090,Italo disco
2091,http://fr.dbpedia.org/resource/Afro_pop
2092,"Rhythm and blues, jazz et funk"
2093,"variété italienne, jazz"
2094,http://fr.dbpedia.org/resource/Louange
2095,http://fr.dbpedia.org/resource/Electro-Pop
2096,.
2097,Black metal symphonique
2098,Blackened death metal
2099,Death metal mélodique
2100,Black / pop
2101,http://fr.dbpedia.org/resource/Musique_Country
2102,"Jazz, swing, bebop, cool jazz"
2103,http://fr.dbpedia.org/resource/Humoristique
2104,http://fr.dbpedia.org/resource/Chanson_rock
2105,"Rap west coast, G-funk, Latin rap"
2106,"Emocore, post-rock, noise, rock"
2107,"Industriel, alternative rock"
2108,http://fr.dbpedia.org/resource/Mbaqanga
2109,http://fr.dbpedia.org/resource/Pop-Rock
2110,http://fr.dbpedia.org/resource/Dance_alternative
2111,http://fr.dbpedia.org/resource/Pop-Punk
2112,"musette, variété française"
2113,J-popIdols
2114,"World music, Coupé-décalé, Madingua"
2115,http://fr.dbpedia.org/resource/Nerd-rock
2116,"Pop rock, Altrockpopurself"
2117,"Reggae, dancehall, hip-hop,zouk"
2118,Groove metal
2119,"chanson française, funk, reggae, soul"
2120,http://fr.dbpedia.org/resource/Ambient_rock
2121,"hard rock-, rock- blues - funk"
2122,"Musique folk turque, protest music"
2123,Rebetiko Smyrneiko
2124,"JRap, JHip-Hop"
2125,http://fr.dbpedia.org/resource/Hypnotic_house
